@SampleID:CAMI_MED_S001
@Version:Metalign-v0.2
@Ranks: superkingdom|phylum|class|order|family|genus|species|strain

@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_genomeID	_CAMI_OTU
2	superkingdom	2	Bacteria	98.68761
2039285	species	2|1224|28211|356|82115|106591|2039285	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Ensifer|Ensifer sp. T2_8	0.14848
1871035	species	2|1239|186801|186802|541000|1980693|1871035	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Negativibacillus|Negativibacillus massiliensis	0.14281
1828020	species	2|201174|1760|85011|2062|1883|1828020	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. or3	0.13196
531938	species	2|201174|1760|85010|2070|166974|531938	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Lechevalieria|Lechevalieria atacamensis	0.12404
687	species	2|1224|1236|135623|641|662|687	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio gazogenes	0.1206
160791	species	2|1224|28211|204457|41297|13687|160791	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas wittichii	0.11782
1513896	species	2|976|117747|200666|84566|28453|1513896	Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Sphingobacterium nematocida	0.11056
1703923	species	2|201174|1760|85011|2062|1883|1703923	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. TSRI0395	0.10523
1892	species	2|201174|1760|85011|2062|1883|1892	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces anulatus	0.10379
146819	species	2|201174|1760|85011|2062|1883|146819	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces europaeiscabiei	0.10224
1926599	species	2|1239|186801|186802|543347|178898|1926599	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales Family XVI. Incertae Sedis|Carboxydocella|Carboxydocella sp. ULO1	0.102
382.15.1	strain	2|1224|28211|356|82115|28105|382|382.15.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Sinorhizobium|Sinorhizobium meliloti|	15.7846	382.15.1	382
1736378.0	strain	2|1224|28211|356|255475|182269|1736378|1736378.0	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Aurantimonadaceae|Aurantimonas|Aurantimonas sp. Leaf443|Aurantimonas sp. Leaf443 unknown strain	15.04301	1736378.0	1736378
1736508.0	strain	2|1224|28216|80840|80864|12916|1736508|1736508.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Acidovorax|Acidovorax sp. Root275|Acidovorax sp. Root275 unknown strain	4.68356	1736508.0	1736508
1685931.0	strain	2|1224|28211|204441|41295|191|1685931|1685931.0	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Azospirillum|Azospirillum sp. Sp 7|Azospirillum sp. Sp 7 unknown strain	3.70715	1685931.0	1685931
1736530.0	strain	2|1224|28216|80840|80864|34072|1736530|1736530.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Variovorax|Variovorax sp. Root411|Variovorax sp. Root411 unknown strain	3.65818	1736530.0	1736530
1736573.0	strain	2|201174|1760|85011|2062|1883|1736573|1736573.0	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. Root63|Streptomyces sp. Root63 unknown strain	3.28349	1736573.0	1736573
1736555.0	strain	2|1224|28211|356|69277|68287|1736555|1736555.0	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium sp. Root552|Mesorhizobium sp. Root552 unknown strain	3.12801	1736555.0	1736555
1736472.0	strain	2|1224|28216|80840|75682|149698|1736472|1736472.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia|Massilia sp. Root1485|Massilia sp. Root1485 unknown strain	3.09918	1736472.0	1736472
1736346.0	strain	2|1224|28211|356|41294|85413|1736346|1736346.0	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bosea|Bosea sp. Leaf344|Bosea sp. Leaf344 unknown strain	3.02039	1736346.0	1736346
1736455.0	strain	2|1224|28216|80840|75682|149698|1736455|1736455.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia|Massilia sp. Root133|Massilia sp. Root133 unknown strain	2.69139	1736455.0	1736455
745369.0	strain	2|1239|186801|186802|186804|186831|745369|745369.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Acetoanaerobium|Acetoanaerobium noterae|Acetoanaerobium noterae unknown strain	2.40465	745369.0	745369
1736324.0	strain	2|201174|1760|85009|85015|2040|1736324|1736324.0	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Aeromicrobium|Aeromicrobium sp. Leaf289|Aeromicrobium sp. Leaf289 unknown strain	1.91988	1736324.0	1736324
1525.6.1	strain	2|1239|186801|68295|186814|44260|1525|1525.6.1	Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales|Thermoanaerobacteraceae|Moorella|Moorella thermoacetica|	1.90184	1525.6.1	1525
1736459.0	strain	2|201174|1760|85006|85016|1707|1736459|1736459.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Cellulomonadaceae|Cellulomonas|Cellulomonas sp. Root137|Cellulomonas sp. Root137 unknown strain	1.82924	1736459.0	1736459
1736448.0	strain	2|201174|1760|85011|2062|1883|1736448|1736448.0	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. Root1295|Streptomyces sp. Root1295 unknown strain	1.82696	1736448.0	1736448
1736294.0	strain	2|1239|91061|1385||33986|1736294|1736294.0	Bacteria|Firmicutes|Bacilli|Bacillales||Exiguobacterium|Exiguobacterium sp. Leaf187|Exiguobacterium sp. Leaf187 unknown strain	1.81038	1736294.0	1736294
112903.0	strain	2|1239|909932|909929|1843490|112902|112903|112903.0	Bacteria|Firmicutes|Negativicutes|Selenomonadales|Sporomusaceae|Propionispora|Propionispora vibrioides|Propionispora vibrioides unknown strain	1.70693	112903.0	112903
2030.0	strain	2|201174|1760|85010|2070|2029|2030|2030.0	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Kibdelosporangium|Kibdelosporangium aridum|Kibdelosporangium aridum unknown strain	1.50785	2030.0	2030
1082.0	strain	2|1224|28211|204441|41295|85265|1082|1082.0	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Phaeospirillum|Phaeospirillum fulvum|Phaeospirillum fulvum unknown strain	1.42197	1082.0	1082
1121270.1	strain	2|1239|186801|186802|543347|178898|285110|1121270.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales Family XVI. Incertae Sedis|Carboxydocella|Carboxydocella sporoproducens|Carboxydocella sporoproducens DSM 16521	1.41079	1121270.1	1121270
192.2.1	strain	2|1224|28211|204441|41295|191|192|192.2.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Azospirillum|Azospirillum brasilense|	1.22403	192.2.1	192
1736325.0	strain	2|201174|1760|85009|85015|2040|1736325|1736325.0	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Aeromicrobium|Aeromicrobium sp. Leaf291|Aeromicrobium sp. Leaf291 unknown strain	1.20669	1736325.0	1736325
1736505.0	strain	2|1224|28216|80840|80864|12916|1736505|1736505.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Acidovorax|Acidovorax sp. Root267|Acidovorax sp. Root267 unknown strain	1.16533	1736505.0	1736505
1736536.0	strain	2|1224|28216|80840|80864|34072|1736536|1736536.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Variovorax|Variovorax sp. Root434|Variovorax sp. Root434 unknown strain	0.94863	1736536.0	1736536
1736546.0	strain	2|201174|1760|85006|85016|1707|1736546|1736546.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Cellulomonadaceae|Cellulomonas|Cellulomonas sp. Root485|Cellulomonas sp. Root485 unknown strain	0.79647	1736546.0	1736546
1736441.0	strain	2|1224|28216|80840||316612|1736441|1736441.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales||Methylibium|Methylibium sp. Root1272|Methylibium sp. Root1272 unknown strain	0.78215	1736441.0	1736441
178899.0.1	strain	2|1239|186801|186802|543347|178898|178899|178899.0.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales Family XVI. Incertae Sedis|Carboxydocella|Carboxydocella thermautotrophica|	0.62841	178899.0.1	178899
1736301.0	strain	2|1224|28211|204457|41297|13687|1736301|1736301.0	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas sp. Leaf231|Sphingomonas sp. Leaf231 unknown strain	0.60489	1736301.0	1736301
1736609.0	strain	2|201174|1760|85006|85016|1707|1736609|1736609.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Cellulomonadaceae|Cellulomonas|Cellulomonas sp. Root930|Cellulomonas sp. Root930 unknown strain	0.59198	1736609.0	1736609
1061.2.1	strain	2|1224|28211|204455|31989|1060|1061|1061.2.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Rhodobacter|Rhodobacter capsulatus|	0.59073	1061.2.1	1061
1121439.1	strain	2|1224|28221|213115|194924|872|293256|1121439.1	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio alkalitolerans|Desulfovibrio alkalitolerans DSM 16529	0.58584	1121439.1	1121439
1516.0.1	strain	2|1239|186801|68295|186814|1754|1516|1516.0.1	Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales|Thermoanaerobacteraceae|Thermoanaerobacter|Thermoanaerobacter thermohydrosulfuricus|	0.56495	1516.0.1	1516
1027292.1	strain	2|1239|91061|1385|186818|1569|759851|1027292.1	Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Sporosarcina|Sporosarcina newyorkensis|Sporosarcina newyorkensis 2681	0.55885	1027292.1	1027292
1736513.0	strain	2|1224|28216|80840|80864|34072|1736513|1736513.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Variovorax|Variovorax sp. Root318D1|Variovorax sp. Root318D1 unknown strain	0.55746	1736513.0	1736513
570520.0	strain	2|976|117743|200644|49546|225842|570520|570520.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Formosa|Formosa spongicola|Formosa spongicola unknown strain	0.55518	570520.0	570520
1736218.0	strain	2|976|117747|200666|84566|84567|1736218|1736218.0	Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter|Pedobacter sp. Leaf41|Pedobacter sp. Leaf41 unknown strain	0.50712	1736218.0	1736218
1736415.0	strain	2|201174|1760|85006|85021|367298|1736415|1736415.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Intrasporangiaceae|Phycicoccus|Phycicoccus sp. Soil803|Phycicoccus sp. Soil803 unknown strain	0.48896	1736415.0	1736415
1203606.1	strain	2|1239|186801|186802|31979|580596|501571|1203606.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Butyricicoccus|Butyricicoccus pullicaecorum|Butyricicoccus pullicaecorum 1.2	0.47985	1203606.1	1203606
1736595.0	strain	2|1224|28211|204457|41297|13687|1736595|1736595.0	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas sp. Root720|Sphingomonas sp. Root720 unknown strain	0.46104	1736595.0	1736595
1736371.0	strain	2|1224|28216|32003|32011|16|1736371|1736371.0	Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales|Methylophilaceae|Methylophilus|Methylophilus sp. Leaf414|Methylophilus sp. Leaf414 unknown strain	0.45206	1736371.0	1736371
561061.0	strain	2|976|117747|200666|84566|28453|561061|561061.0	Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Sphingobacterium psychroaquaticum|Sphingobacterium psychroaquaticum unknown strain	0.44717	561061.0	561061
1121264.1	strain	2|1239|186801|186802|31979|171003|116090|1121264.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Caloranaerobacter|Caloranaerobacter azorensis|Caloranaerobacter azorensis DSM 13643	0.442	1121264.1	1121264
1736362.0	strain	2|201174|1760|85006|85016|1707|1736362|1736362.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Cellulomonadaceae|Cellulomonas|Cellulomonas sp. Leaf395|Cellulomonas sp. Leaf395 unknown strain	0.43849	1736362.0	1736362
1123491.1	strain	2|1224|1236|135623|641|662|675|1123491.1	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio cincinnatiensis|Vibrio cincinnatiensis DSM 19608	0.40336	1123491.1	1123491
1123357.1	strain	2|201174|1760|85009|31957|72763|72764|1123357.1	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae|Tessaracoccus|Tessaracoccus bendigoensis|Tessaracoccus bendigoensis DSM 12906	0.37945	1123357.1	1123357
1736494.0	strain	2|201174|1760|85006|85016|162491|1736494|1736494.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Cellulomonadaceae|Oerskovia|Oerskovia sp. Root22|Oerskovia sp. Root22 unknown strain	0.32042	1736494.0	1736494
68170.2.1	strain	2|201174|1760|85010|2070|166974|68170|68170.2.1	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Lechevalieria|Lechevalieria aerocolonigenes|	0.30618	68170.2.1	68170
1513.1.1	strain	2|1239|186801|186802|31979|1485|1513|1513.1.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium tetani|	0.27372	1513.1.1	1513
1121428.0.1	strain	2|1239|186801|186802|186807|1562|412895|1121428.0.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae|Desulfotomaculum|Desulfotomaculum hydrothermale|Desulfotomaculum hydrothermale Lam5 = DSM 18033	0.26404	1121428.0.1	1121428
1736504.0	strain	2|201174|1760|85007|1762|1763|1736504|1736504.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium sp. Root265|Mycobacterium sp. Root265 unknown strain	0.25873	1736504.0	1736504
1736551.0	strain	2|1224|28211|204457|41297|13687|1736551|1736551.0	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas sp. Root50|Sphingomonas sp. Root50 unknown strain	0.24169	1736551.0	1736551
82367.0.1	strain	2|1224|28211|204455|31989|265|82367|82367.0.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Paracoccus|Paracoccus pantotrophus|	0.23793	82367.0.1	82367
1736447.0	strain	2|1224|28211|204457|41297|13687|1736447|1736447.0	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas sp. Root1294|Sphingomonas sp. Root1294 unknown strain	0.2262	1736447.0	1736447
466.2.1	strain	2|1224|1236|118969|444|465|466|466.2.1	Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Tatlockia|Legionella maceachernii|	0.21632	466.2.1	466
1123350.1	strain	2|1239|186801|186802|186804|214904|214905|1123350.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Tepidibacter|Tepidibacter thalassicus|Tepidibacter thalassicus DSM 15285	0.21611	1123350.1	1123350
1736319.0	strain	2|201174|1760|85007|85025|1827|1736319|1736319.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Nocardiaceae|Rhodococcus|Rhodococcus sp. Leaf278|Rhodococcus sp. Leaf278 unknown strain	0.21481	1736319.0	1736319
1121881.1	strain	2|201174|84992|84993|84994|643949|209649|1121881.1	Bacteria|Actinobacteria|Acidimicrobiia|Acidimicrobiales|Acidimicrobiaceae|Ferrithrix|Ferrithrix thermotolerans|Ferrithrix thermotolerans DSM 19514	0.21453	1121881.1	1121881
1736414.0	strain	2|201174|1760|85006|85021|367298|1736414|1736414.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Intrasporangiaceae|Phycicoccus|Phycicoccus sp. Soil802|Phycicoccus sp. Soil802 unknown strain	0.20177	1736414.0	1736414
445973.1.1	strain	2|1239|186801|186802|186804|1505657|261299|445973.1.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Intestinibacter|Intestinibacter bartlettii|Intestinibacter bartlettii DSM 16795	0.19442	445973.1.1	445973
1736311.0	strain	2|201174|1760|85006|85023|2034|1736311|1736311.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Curtobacterium|Curtobacterium sp. Leaf261|Curtobacterium sp. Leaf261 unknown strain	0.18583	1736311.0	1736311
1121266.1	strain	2|1239|186801|186802|31979|166484|166485|1121266.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Caminicella|Caminicella sporogenes|Caminicella sporogenes DSM 14501	0.18338	1121266.1	1121266
1513897.4.1	strain	2|1239|91061|186826|81852|51668|51669|1513897.4.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Tetragenococcus|Tetragenococcus halophilus|Tetragenococcus halophilus subsp. halophilus	0.1823	1513897.4.1	1513897
1150626.1	strain	2|1224|28211|204441|41295|85265|1083|1150626.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Phaeospirillum|Phaeospirillum molischianum|Phaeospirillum molischianum DSM 120	0.15719	1150626.1	1150626
2039285.0	strain	2|1224|28211|356|82115|106591|2039285|2039285.0	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Ensifer|Ensifer sp. T2_8|Ensifer sp. T2_8 unknown strain	0.14848	2039285.0	2039285
1871035.0	strain	2|1239|186801|186802|541000|1980693|1871035|1871035.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Negativibacillus|Negativibacillus massiliensis|Negativibacillus massiliensis unknown strain	0.14281	1871035.0	1871035
1828020.0	strain	2|201174|1760|85011|2062|1883|1828020|1828020.0	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. or3|Streptomyces sp. or3 unknown strain	0.13196	1828020.0	1828020
531938.0	strain	2|201174|1760|85010|2070|166974|531938|531938.0	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Lechevalieria|Lechevalieria atacamensis|Lechevalieria atacamensis unknown strain	0.12404	531938.0	531938
687.1.1	strain	2|1224|1236|135623|641|662|687|687.1.1	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio gazogenes|	0.1206	687.1.1	687
392499.1	strain	2|1224|28211|204457|41297|13687|160791|392499.1	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas wittichii|Sphingomonas wittichii RW1	0.11782	392499.1	392499
1513896.0	strain	2|976|117747|200666|84566|28453|1513896|1513896.0	Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Sphingobacterium nematocida|Sphingobacterium nematocida unknown strain	0.11056	1513896.0	1513896
1703923.0	strain	2|201174|1760|85011|2062|1883|1703923|1703923.0	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. TSRI0395|Streptomyces sp. TSRI0395 unknown strain	0.10523	1703923.0	1703923
1892.1.1	strain	2|201174|1760|85011|2062|1883|1892|1892.1.1	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces anulatus|	0.10379	1892.1.1	1892
146819.2.1	strain	2|201174|1760|85011|2062|1883|146819|146819.2.1	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces europaeiscabiei|	0.10224	146819.2.1	146819
1926599.0	strain	2|1239|186801|186802|543347|178898|1926599|1926599.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales Family XVI. Incertae Sedis|Carboxydocella|Carboxydocella sp. ULO1|Carboxydocella sp. ULO1 unknown strain	0.102	1926599.0	1926599
